Year,Month,Day,Temperature
1928,12,21,13.8
1928,12,28,13.8
1928,12,25,13.9
1928,12,27,13.9
1928,12,31,13.9
1928,2,7,14
1928,2,17,14
1928,2,18,14
1928,2,25,14
1928,4,10,14
1928,4,25,14
1928,12,15,14
1928,12,19,14
1928,12,20,14
1928,12,23,14
1928,12,26,14
1928,2,10,14.1
1928,2,16,14.1
1928,2,19,14.1
1928,2,20,14.1
1928,3,24,14.1
1928,12,14,14.1
1928,12,18,14.1
1928,12,30,14.1
1928,1,26,14.2
1928,2,9,14.2
1928,2,14,14.2
1928,4,4,14.2
1928,5,2,14.2
1928,1,17,14.3
1928,1,19,14.3
1928,1,25,14.3
1928,2,2,14.3
1928,2,22,14.3
1928,4,9,14.3
1928,12,17,14.3
1928,12,29,14.3
1928,1,31,14.4
1928,2,1,14.4
1928,2,4,14.4
1928,2,5,14.4
1928,2,6,14.4
1928,2,8,14.4
1928,2,12,14.4
1928,2,13,14.4
1928,3,28,14.4
1928,4,16,14.4
1928,4,22,14.4
1928,12,13,14.4
1928,1,16,14.5
1928,1,21,14.5
1928,1,27,14.5
1928,1,28,14.5
1928,1,29,14.5
1928,1,30,14.5
1928,2,15,14.5
1928,2,26,14.5
1928,2,29,14.5
1928,3,20,14.5
1928,4,11,14.5
1928,11,30,14.5
1928,12,1,14.5
1928,12,22,14.5
1928,1,23,14.6
1928,1,24,14.6
1928,2,27,14.6
1928,2,28,14.6
1928,3,5,14.6
1928,3,23,14.6
1928,6,23,14.6
1928,12,16,14.6
1928,12,24,14.6
1928,1,15,14.7
1928,1,18,14.7
1928,1,22,14.7
1928,11,27,14.7
1928,1,10,14.8
1928,3,1,14.8
1928,3,7,14.8
1928,4,17,14.8
1928,4,19,14.8
1928,4,26,14.8
1928,11,24,14.8
1928,1,7,14.9
1928,1,9,14.9
1928,1,11,14.9
1928,3,2,14.9
1928,3,3,14.9
1928,3,10,14.9
1928,3,19,14.9
1928,4,13,14.9
1928,4,21,14.9
1928,5,17,14.9
1928,8,22,14.9
1928,10,13,14.9
1928,10,29,14.9
1928,11,19,14.9
1928,11,23,14.9
1928,11,28,14.9
1928,12,3,14.9
1928,12,12,14.9
1928,1,4,15
1928,1,6,15
1928,1,12,15
1928,1,13,15
1928,1,14,15
1928,3,4,15
1928,3,6,15
1928,3,22,15
1928,5,14,15
1928,8,31,15
1928,11,15,15
1928,11,25,15
1928,11,26,15
1928,11,29,15
1928,1,5,15.1
1928,3,8,15.1
1928,4,12,15.1
1928,7,11,15.1
1928,7,30,15.1
1928,8,29,15.1
1928,11,16,15.1
1928,1,1,15.2
1928,1,3,15.2
1928,4,20,15.2
1928,6,29,15.2
1928,7,12,15.2
1928,7,16,15.2
1928,11,17,15.2
1928,12,2,15.2
1928,12,4,15.2
1928,12,7,15.2
1928,12,8,15.2
1928,3,12,15.3
1928,3,15,15.3
1928,4,24,15.3
1928,5,18,15.3
1928,11,21,15.3
1928,12,9,15.3
1928,1,8,15.4
1928,3,11,15.4
1928,3,16,15.4
1928,3,17,15.4
1928,4,28,15.4
1928,6,26,15.4
1928,8,23,15.4
1928,9,21,15.4
1928,10,31,15.4
1928,11,7,15.4
1928,11,20,15.4
1928,11,22,15.4
1928,12,6,15.4
1928,12,10,15.4
1928,1,2,15.5
1928,3,9,15.5
1928,3,13,15.5
1928,3,14,15.5
1928,3,18,15.5
1928,11,14,15.5
1928,12,5,15.5
1928,4,15,15.6
1928,4,23,15.6
1928,6,24,15.6
1928,7,15,15.6
1928,10,30,15.7
1928,11,6,15.7
1928,3,25,15.8
1928,5,20,15.8
1928,4,29,16
1928,6,27,16
1928,11,5,16
1928,11,10,16
1928,11,12,16
1928,4,27,16.1
1928,5,27,16.1
1928,6,25,16.1
1928,10,15,16.1
1928,10,17,16.1
1928,11,13,16.1
1928,11,18,16.1
1928,5,1,16.2
1928,9,4,16.2
1928,10,22,16.2
1928,10,25,16.2
1928,11,1,16.2
1928,11,2,16.2
1928,11,9,16.2
1928,10,18,16.3
1928,4,30,16.4
1928,5,25,16.4
1928,5,26,16.4
1928,9,19,16.4
1928,10,26,16.4
1928,10,27,16.4
1928,11,3,16.4
1928,5,22,16.5
1928,8,30,16.5
1928,11,4,16.5
1928,5,5,16.6
1928,8,21,16.6
1928,8,24,16.6
1928,5,3,16.7
1928,5,28,16.7
1928,8,20,16.7
1928,9,22,16.7
1928,10,16,16.7
1928,7,27,16.8
1928,8,4,16.8
1928,10,20,16.8
1928,11,11,16.8
1928,9,23,16.9
1928,11,8,16.9
1928,5,21,17
1928,5,23,17
1928,5,30,17
1928,9,24,17
1928,10,19,17
1928,10,11,17.1
1928,5,4,17.2
1928,5,7,17.2
1928,5,24,17.2
1928,5,31,17.2
1928,8,28,17.2
1928,9,5,17.2
1928,5,15,17.3
1928,5,16,17.3
1928,6,4,17.3
1928,8,25,17.5
1928,10,23,17.5
1928,5,29,17.6
1928,6,1,17.6
1928,6,2,17.6
1928,10,24,17.6
1928,6,30,17.7
1928,8,1,17.7
1928,9,20,17.7
1928,10,10,17.7
1928,10,21,17.7
1928,5,19,17.8
1928,7,14,17.8
1928,8,19,17.8
1928,5,9,17.9
1928,10,4,17.9
1928,5,10,18
1928,7,13,18
1928,8,17,18
1928,9,14,18
1928,5,13,18.1
1928,5,6,18.2
1928,5,8,18.2
1928,5,11,18.2
1928,5,12,18.2
1928,6,8,18.2
1928,9,12,18.2
1928,9,15,18.2
1928,9,25,18.2
1928,10,5,18.2
1928,10,9,18.2
1928,6,7,18.3
1928,7,1,18.3
1928,7,2,18.3
1928,7,6,18.3
1928,9,13,18.3
1928,9,18,18.3
1928,9,26,18.3
1928,6,6,18.4
1928,9,28,18.4
1928,10,28,18.4
1928,6,3,18.5
1928,6,15,18.5
1928,9,17,18.5
1928,9,27,18.5
1928,6,5,18.6
1928,6,9,18.6
1928,9,16,18.6
1928,10,3,18.6
1928,6,19,18.7
1928,8,16,18.7
1928,8,27,18.7
1928,9,29,18.7
1928,6,11,18.8
1928,7,31,18.8
1928,6,12,18.9
1928,6,14,18.9
1928,10,1,18.9
1928,10,2,18.9
1928,6,10,19
1928,6,17,19
1928,6,20,19
1928,6,22,19
1928,7,5,19
1928,8,18,19
1928,8,26,19
1928,6,13,19.1
1928,6,21,19.1
1928,7,3,19.2
1928,6,18,19.3
1928,7,7,19.4
1928,7,25,19.4
1928,8,14,19.4
1928,6,16,19.6
1928,7,26,19.6
1928,8,11,19.6
1928,9,30,19.8
1928,7,29,20
1928,8,9,20
1928,8,15,20
1928,7,4,20.1
1928,8,2,20.3
1928,8,3,20.6
1928,8,13,20.6
1928,8,5,21.1
1928,8,12,21.1
1928,8,7,21.2
1928,8,8,21.2
1928,8,6,21.3
1927,6,8,11.1
1927,4,28,11.4
1927,3,20,11.9
1927,5,31,11.9
1927,5,3,12.5
1927,4,3,12.9
1927,5,11,12.9
1927,6,9,12.9
1927,3,13,13
1927,3,15,13
1927,4,2,13.1
1927,5,13,13.1
1927,2,11,13.2
1927,3,17,13.2
1927,3,18,13.3
1927,4,1,13.3
1927,4,12,13.3
1927,3,19,13.4
1927,4,13,13.4
1927,5,1,13.4
1927,2,12,13.5
1927,3,16,13.5
1927,3,22,13.5
1927,5,14,13.5
1927,2,14,13.6
1927,6,14,13.6
1927,1,29,13.7
1927,1,31,13.7
1927,2,3,13.7
1927,2,4,13.7
1927,2,9,13.7
1927,2,10,13.7
1927,3,24,13.7
1927,3,25,13.7
1927,1,24,13.8
1927,1,26,13.8
1927,1,28,13.8
1927,2,1,13.8
1927,2,5,13.8
1927,2,7,13.8
1927,2,13,13.8
1927,2,17,13.8
1927,2,18,13.8
1927,3,29,13.8
1927,4,11,13.8
1927,12,21,13.8
1927,1,22,13.9
1927,1,27,13.9
1927,1,30,13.9
1927,2,26,13.9
1927,3,11,13.9
1927,3,21,13.9
1927,4,14,13.9
1927,4,15,13.9
1927,1,3,14
1927,1,5,14
1927,1,6,14
1927,2,8,14
1927,2,19,14
1927,2,28,14
1927,3,1,14
1927,3,12,14
1927,3,23,14
1927,4,10,14
1927,4,18,14
1927,5,25,14
1927,5,27,14
1927,1,7,14.1
1927,1,21,14.1
1927,1,25,14.1
1927,2,20,14.1
1927,2,21,14.1
1927,3,5,14.1
1927,3,26,14.1
1927,3,30,14.1
1927,4,23,14.1
1927,6,10,14.1
1927,1,4,14.2
1927,1,10,14.2
1927,1,11,14.2
1927,1,19,14.2
1927,2,2,14.2
1927,4,26,14.2
1927,5,2,14.2
1927,1,8,14.3
1927,1,9,14.3
1927,1,13,14.3
1927,1,14,14.3
1927,1,17,14.3
1927,1,20,14.3
1927,2,6,14.3
1927,3,3,14.3
1927,3,10,14.3
1927,12,20,14.3
1927,1,12,14.4
1927,1,15,14.4
1927,1,18,14.4
1927,3,9,14.4
1927,3,31,14.4
1927,4,9,14.4
1927,4,29,14.4
1927,6,13,14.4
1927,2,27,14.5
1927,4,6,14.5
1927,4,16,14.5
1927,5,15,14.5
1927,9,12,14.5
1927,2,23,14.6
1927,2,25,14.6
1927,3,2,14.6
1927,3,14,14.6
1927,3,28,14.6
1927,4,19,14.6
1927,1,16,14.7
1927,1,23,14.7
1927,3,6,14.7
1927,3,8,14.7
1927,3,27,14.7
1927,4,17,14.7
1927,4,22,14.7
1927,4,25,14.7
1927,5,4,14.7
1927,12,12,14.7
1927,12,22,14.7
1927,4,7,14.8
1927,12,18,14.8
1927,12,19,14.8
1927,2,22,14.9
1927,4,5,14.9
1927,4,20,14.9
1927,12,11,14.9
1927,12,13,14.9
1927,12,15,14.9
1927,12,23,14.9
1927,12,24,14.9
1927,4,8,15
1927,12,14,15
1927,12,27,15
1927,3,7,15.1
1927,4,4,15.1
1927,4,21,15.1
1927,4,27,15.1
1927,5,17,15.1
1927,5,19,15.1
1927,12,16,15.1
1927,2,24,15.2
1927,4,24,15.2
1927,5,12,15.2
1927,5,18,15.2
1927,6,15,15.2
1927,10,24,15.2
1927,12,6,15.2
1927,12,9,15.2
1927,12,10,15.2
1927,12,17,15.2
1927,12,26,15.2
1927,12,29,15.2
1927,12,31,15.2
1927,5,26,15.3
1927,7,17,15.3
1927,7,27,15.3
1927,12,25,15.3
1927,7,21,15.4
1927,12,28,15.4
1927,12,30,15.4
1927,4,30,15.5
1927,5,5,15.5
1927,7,31,15.5
1927,10,20,15.5
1927,12,7,15.5
1927,5,7,15.6
1927,10,26,15.6
1927,12,8,15.6
1927,5,6,15.7
1927,5,21,15.7
1927,10,21,15.7
1927,5,20,15.8
1927,6,5,15.8
1927,7,30,15.8
1927,10,14,15.8
1927,5,10,15.9
1927,5,24,15.9
1927,7,22,15.9
1927,12,5,15.9
1927,5,29,16
1927,5,16,16.1
1927,7,26,16.1
1927,7,28,16.1
1927,5,22,16.2
1927,6,11,16.2
1927,7,29,16.2
1927,11,10,16.2
1927,5,23,16.3
1927,6,25,16.3
1927,9,20,16.3
1927,12,3,16.3
1927,6,16,16.4
1927,9,24,16.4
1927,11,28,16.4
1927,12,2,16.4
1927,7,7,16.5
1927,9,6,16.5
1927,10,15,16.5
1927,6,1,16.6
1927,6,3,16.6
1927,11,26,16.6
1927,11,27,16.6
1927,11,29,16.6
1927,11,30,16.6
1927,12,1,16.6
1927,12,4,16.6
1927,11,23,16.7
1927,11,25,16.7
1927,5,28,16.8
1927,7,24,16.8
1927,10,16,16.8
1927,10,19,16.8
1927,10,25,16.8
1927,5,30,16.9
1927,6,2,16.9
1927,7,20,16.9
1927,7,23,16.9
1927,8,1,16.9
1927,9,5,16.9
1927,10,11,16.9
1927,10,18,16.9
1927,10,29,16.9
1927,6,7,17
1927,7,3,17
1927,7,11,17
1927,10,22,17
1927,11,18,17
1927,11,24,17
1927,6,12,17.1
1927,6,23,17.1
1927,11,19,17.1
1927,11,22,17.1
1927,7,8,17.2
1927,11,15,17.2
1927,7,6,17.3
1927,9,21,17.3
1927,11,16,17.3
1927,11,21,17.3
1927,7,18,17.4
1927,9,13,17.4
1927,9,27,17.4
1927,10,17,17.4
1927,11,17,17.4
1927,9,22,17.5
1927,9,23,17.5
1927,10,12,17.5
1927,10,28,17.5
1927,6,21,17.6
1927,11,9,17.6
1927,11,14,17.6
1927,6,17,17.7
1927,7,12,17.7
1927,9,16,17.7
1927,10,27,17.7
1927,11,1,17.7
1927,11,12,17.7
1927,11,13,17.7
1927,11,20,17.7
1927,6,4,17.8
1927,6,24,17.8
1927,9,7,17.8
1927,9,26,17.8
1927,11,8,17.8
1927,11,11,17.8
1927,6,18,17.9
1927,6,27,17.9
1927,10,3,17.9
1927,10,13,17.9
1927,10,23,17.9
1927,10,30,17.9
1927,10,31,17.9
1927,11,2,17.9
1927,7,1,18
1927,9,29,18
1927,10,4,18
1927,7,14,18.2
1927,11,7,18.2
1927,6,6,18.3
1927,6,28,18.3
1927,9,10,18.3
1927,10,5,18.3
1927,10,6,18.3
1927,10,10,18.3
1927,6,19,18.4
1927,7,16,18.4
1927,9,17,18.4
1927,9,28,18.4
1927,10,7,18.4
1927,8,4,18.5
1927,10,8,18.6
1927,7,13,18.7
1927,9,19,18.9
1927,6,20,19
1927,6,22,19
1927,9,11,19
1927,9,8,19.1
1927,6,29,19.2
1927,7,4,19.2
1927,6,26,19.3
1927,9,15,19.3
1927,7,2,19.4
1927,7,9,19.4
1927,7,19,19.4
1927,6,30,19.5
1927,7,15,19.5
1927,7,5,19.6
1927,7,10,20.2
1927,9,9,20.5
1926,10,21,13.1
1926,10,20,13.3
1926,10,24,13.3
1926,9,12,13.4
1926,10,23,13.8
1926,12,29,13.9
1926,8,25,14
1926,12,30,14
1926,12,31,14
1926,11,18,14.1
1926,12,27,14.1
1926,12,28,14.1
1926,8,26,14.2
1926,12,24,14.3
1926,12,25,14.3
1926,12,26,14.3
1926,9,23,14.4
1926,9,8,14.6
1926,10,18,14.9
1926,10,22,14.9
1926,10,25,14.9
1926,12,20,14.9
1926,9,21,15.1
1926,12,15,15.1
1926,12,21,15.1
1926,11,19,15.2
1926,12,18,15.2
1926,12,19,15.2
1926,9,10,15.3
1926,9,9,15.4
1926,12,16,15.4
1926,9,22,15.5
1926,12,13,15.5
1926,12,14,15.5
1926,12,17,15.5
1926,12,11,15.6
1926,10,1,15.7
1926,12,10,15.7
1926,9,13,15.8
1926,10,17,15.8
1926,10,19,15.8
1926,12,9,15.8
1926,8,24,15.9
1926,11,20,15.9
1926,12,8,15.9
1926,12,12,15.9
1926,9,11,16
1926,12,23,16
1926,12,4,16.1
1926,12,6,16.1
1926,12,7,16.1
1926,9,25,16.2
1926,11,15,16.2
1926,11,16,16.2
1926,11,22,16.2
1926,12,3,16.2
1926,9,24,16.3
1926,11,17,16.3
1926,11,24,16.3
1926,8,10,16.4
1926,9,26,16.4
1926,10,11,16.4
1926,10,26,16.4
1926,12,1,16.4
1926,12,5,16.4
1926,12,2,16.5
1926,8,11,16.6
1926,9,7,16.6
1926,11,23,16.6
1926,11,27,16.6
1926,10,5,16.7
1926,10,15,16.7
1926,11,21,16.7
1926,11,26,16.7
1926,11,6,16.8
1926,11,29,16.8
1926,11,30,16.8
1926,10,13,16.9
1926,11,8,16.9
1926,11,9,16.9
1926,11,10,16.9
1926,11,12,16.9
1926,11,28,16.9
1926,11,5,17
1926,11,25,17
1926,11,7,17.1
1926,11,11,17.1
1926,8,29,17.2
1926,9,27,17.2
1926,10,14,17.2
1926,9,14,17.3
1926,8,12,17.8
1926,9,28,17.8
1926,8,9,17.9
1926,9,15,17.9
1926,10,16,17.9
1926,8,31,18.1
1926,9,16,18.1
1926,9,20,18.2
1926,9,18,18.3
1926,8,28,18.5
1926,10,12,18.5
1926,8,14,18.6
1926,9,30,18.7
1926,10,2,18.8
1926,8,8,18.9
1926,9,17,18.9
1926,9,29,18.9
1926,10,3,18.9
1926,10,9,18.9
1926,10,7,19
1926,9,19,19.1
1926,10,10,19.1
1926,10,4,19.2
1926,10,6,19.3
1926,8,7,19.5
1926,10,8,19.5
1926,7,31,20
1926,7,24,20.1
1926,8,6,20.4
1926,8,13,20.5
1926,8,30,20.9
1926,9,1,21
1926,9,2,21
1926,9,4,21
1926,7,23,21.1
1926,8,3,21.2
1926,7,21,21.3
1926,7,22,21.3
1926,9,3,21.3
1926,9,6,21.3
1926,7,25,21.5
1926,7,26,21.8
1926,8,2,21.8
1926,9,5,21.8
1926,7,28,21.9
1926,7,27,22
1926,7,29,22
1926,8,1,22
1926,7,30,22.1
1926,8,4,22.1
1926,8,5,22.1
